Charge Type,Procedure,CDM Description with Payer,Code,Gross Charge,Self Pay Rate,Expected Reimbursement,MIN Expected Reimbursement,MAX Expected Reimbursement,Facility
DRG,MS292,Heart Failure And Shock With Cc - HUMANA [7500],MS-DRG V38 (FY 2021) 292,37963.85,28472.89,No Price History Available,6321,37963.85,WMH Parent
DRG,MS292,Heart Failure And Shock With Cc - UNITED HEALTHCARE [3000],MS-DRG V38 (FY 2021) 292,37963.85,28472.89,6321,6321,37963.85,WMH Parent
DRG,MS292,Heart Failure And Shock With Cc - HEALTHLINK HMO [80009],MS-DRG V38 (FY 2021) 292,37963.85,28472.89,57166.15,6321,37963.85,WMH Parent
DRG,MS301,Peripheral Vascular Disorders Without Cc/McC - CCA US MARSHALL [90024],MS-DRG V38 (FY 2021) 301,30881.4,23161.05,13660,13660,17887.43,WMH Parent
DRG,MS301,Peripheral Vascular Disorders Without Cc/McC - MEDICA EXCHANGE [80075],MS-DRG V38 (FY 2021) 301,30881.4,23161.05,No Price History Available,13660,17887.43,WMH Parent
DRG,MS301,Peripheral Vascular Disorders Without Cc/McC - HEALTH CHOICE NW MO PPO [80017],MS-DRG V38 (FY 2021) 301,30881.4,23161.05,No Price History Available,13660,17887.43,WMH Parent
DRG,MS301,Peripheral Vascular Disorders Without Cc/McC - HUMANA [7500],MS-DRG V38 (FY 2021) 301,30881.4,23161.05,No Price History Available,13660,17887.43,WMH Parent
DRG,MS301,Peripheral Vascular Disorders Without Cc/McC - CORIZON [80015],MS-DRG V38 (FY 2021) 301,30881.4,23161.05,No Price History Available,13660,17887.43,WMH Parent
DRG,MS301,Peripheral Vascular Disorders Without Cc/McC - BEECH STREET [80057],MS-DRG V38 (FY 2021) 301,30881.4,23161.05,No Price History Available,13660,17887.43,WMH Parent
DRG,MS301,Peripheral Vascular Disorders Without Cc/McC - BLUE CROSS BLUE SHIELD [4000],MS-DRG V38 (FY 2021) 301,30881.4,23161.05,17887.43,13660,17887.43,WMH Parent
DRG,MS302,Atherosclerosis With McC - HEALTH CHOICE NW MO PPO [80017],MS-DRG V38 (FY 2021) 302,52698.9,39524.18,No Price History Available,26521.95,48922.15,WMH Parent
DRG,MS302,Atherosclerosis With McC - COMPCARE OZARKS COMM [80014],MS-DRG V38 (FY 2021) 302,52698.9,39524.18,No Price History Available,26521.95,48922.15,WMH Parent
DRG,MS302,Atherosclerosis With McC - BEECH STREET [80057],MS-DRG V38 (FY 2021) 302,52698.9,39524.18,No Price History Available,26521.95,48922.15,WMH Parent
DRG,MS302,Atherosclerosis With McC - CCA US MARSHALL [90024],MS-DRG V38 (FY 2021) 302,52698.9,39524.18,No Price History Available,26521.95,48922.15,WMH Parent
DRG,MS302,Atherosclerosis With McC - MEDICA EXCHANGE [80075],MS-DRG V38 (FY 2021) 302,52698.9,39524.18,No Price History Available,26521.95,48922.15,WMH Parent
DRG,MS302,Atherosclerosis With McC - HUMANA [7500],MS-DRG V38 (FY 2021) 302,52698.9,39524.18,26521.95,26521.95,48922.15,WMH Parent
DRG,MS302,Atherosclerosis With McC - AETNA [5000],MS-DRG V38 (FY 2021) 302,52698.9,39524.18,No Price History Available,26521.95,48922.15,WMH Parent
DRG,MS302,Atherosclerosis With McC - BLUE CROSS BLUE SHIELD [4000],MS-DRG V38 (FY 2021) 302,52698.9,39524.18,48922.15,26521.95,48922.15,WMH Parent
DRG,MS302,Atherosclerosis With McC - INTEGRATED HEALTH PLAN INC [80062],MS-DRG V38 (FY 2021) 302,52698.9,39524.18,No Price History Available,26521.95,48922.15,WMH Parent
DRG,MS303,Atherosclerosis Without McC - INTEGRATED HEALTH PLAN INC [80062],MS-DRG V38 (FY 2021) 303,30587.4,22940.55,No Price History Available,2107,19201.09,WMH Parent
DRG,MS303,Atherosclerosis Without McC - HUMANA [7500],MS-DRG V38 (FY 2021) 303,30587.4,22940.55,16969.14,2107,19201.09,WMH Parent
DRG,MS303,Atherosclerosis Without McC - PROVIDRS CARE NETWORK [80021],MS-DRG V38 (FY 2021) 303,30587.4,22940.55,No Price History Available,2107,19201.09,WMH Parent
DRG,MS303,Atherosclerosis Without McC - CCA US MARSHALL [90024],MS-DRG V38 (FY 2021) 303,30587.4,22940.55,13660,2107,19201.09,WMH Parent
DRG,MS303,Atherosclerosis Without McC - HEALTH CHOICE NW MO PPO [80017],MS-DRG V38 (FY 2021) 303,30587.4,22940.55,No Price History Available,2107,19201.09,WMH Parent
DRG,MS303,Atherosclerosis Without McC - BLUE CROSS BLUE SHIELD [4000],MS-DRG V38 (FY 2021) 303,30587.4,22940.55,19201.09,2107,19201.09,WMH Parent
DRG,MS303,Atherosclerosis Without McC - AETNA [5000],MS-DRG V38 (FY 2021) 303,30587.4,22940.55,No Price History Available,2107,19201.09,WMH Parent
DRG,MS303,Atherosclerosis Without McC - UNITED HEALTHCARE [3000],MS-DRG V38 (FY 2021) 303,30587.4,22940.55,2107,2107,19201.09,WMH Parent
DRG,MS303,Atherosclerosis Without McC - CORIZON [80015],MS-DRG V38 (FY 2021) 303,30587.4,22940.55,No Price History Available,2107,19201.09,WMH Parent
DRG,MS303,Atherosclerosis Without McC - COMPCARE OZARKS COMM [80014],MS-DRG V38 (FY 2021) 303,30587.4,22940.55,No Price History Available,2107,19201.09,WMH Parent
DRG,MS303,Atherosclerosis Without McC - MEDICA EXCHANGE [80075],MS-DRG V38 (FY 2021) 303,30587.4,22940.55,No Price History Available,2107,19201.09,WMH Parent
DRG,MS304,Hypertension With McC - INTEGRATED HEALTH PLAN INC [80062],MS-DRG V38 (FY 2021) 304,48526.95,36395.21,No Price History Available,5464,42454.62,WMH Parent
DRG,MS304,Hypertension With McC - BEECH STREET [80057],MS-DRG V38 (FY 2021) 304,48526.95,36395.21,No Price History Available,5464,42454.62,WMH Parent
DRG,MS304,Hypertension With McC - HEALTH CHOICE NW MO PPO [80017],MS-DRG V38 (FY 2021) 304,48526.95,36395.21,No Price History Available,5464,42454.62,WMH Parent
DRG,MS304,Hypertension With McC - HEALTHLINK HMO [80009],MS-DRG V38 (FY 2021) 304,48526.95,36395.21,No Price History Available,5464,42454.62,WMH Parent
DRG,MS304,Hypertension With McC - UNITED HEALTHCARE [3000],MS-DRG V38 (FY 2021) 304,48526.95,36395.21,6321,5464,42454.62,WMH Parent
DRG,MS304,Hypertension With McC - HUMANA [7500],MS-DRG V38 (FY 2021) 304,48526.95,36395.21,No Price History Available,5464,42454.62,WMH Parent
DRG,MS304,Hypertension With McC - COMPCARE OZARKS COMM [80014],MS-DRG V38 (FY 2021) 304,48526.95,36395.21,No Price History Available,5464,42454.62,WMH Parent
DRG,MS304,Hypertension With McC - BLUE CROSS BLUE SHIELD [4000],MS-DRG V38 (FY 2021) 304,48526.95,36395.21,31572.45,5464,42454.62,WMH Parent
DRG,MS304,Hypertension With McC - PROVIDRS CARE NETWORK [80021],MS-DRG V38 (FY 2021) 304,48526.95,36395.21,No Price History Available,5464,42454.62,WMH Parent
DRG,MS305,Hypertension Without McC - CORIZON [80015],MS-DRG V38 (FY 2021) 305,31958.11,23968.58,34619.99,2107,31958.11,WMH Parent
DRG,MS305,Hypertension Without McC - BEECH STREET [80057],MS-DRG V38 (FY 2021) 305,31958.11,23968.58,32583.52,2107,31958.11,WMH Parent
DRG,MS305,Hypertension Without McC - INTEGRATED HEALTH PLAN INC [80062],MS-DRG V38 (FY 2021) 305,31958.11,23968.58,32583.52,2107,31958.11,WMH Parent
DRG,MS305,Hypertension Without McC - AETNA [5000],MS-DRG V38 (FY 2021) 305,31958.11,23968.58,25996.49,2107,31958.11,WMH Parent
DRG,MS305,Hypertension Without McC - BLUE CROSS BLUE SHIELD [4000],MS-DRG V38 (FY 2021) 305,31958.11,23968.58,21690.42,2107,31958.11,WMH Parent
DRG,MS305,Hypertension Without McC - HEALTH CHOICE NW MO PPO [80017],MS-DRG V38 (FY 2021) 305,31958.11,23968.58,35841.87,2107,31958.11,WMH Parent
DRG,MS305,Hypertension Without McC - CCA US MARSHALL [90024],MS-DRG V38 (FY 2021) 305,31958.11,23968.58,8196,2107,31958.11,WMH Parent
DRG,MS305,Hypertension Without McC - HUMANA [7500],MS-DRG V38 (FY 2021) 305,31958.11,23968.58,30148.86,2107,31958.11,WMH Parent
DRG,MS305,Hypertension Without McC - HEALTHLINK HMO [80009],MS-DRG V38 (FY 2021) 305,31958.11,23968.58,34619.99,2107,31958.11,WMH Parent
DRG,MS305,Hypertension Without McC - MEDICA EXCHANGE [80075],MS-DRG V38 (FY 2021) 305,31958.11,23968.58,10928,2107,31958.11,WMH Parent
DRG,MS305,Hypertension Without McC - UNITED HEALTHCARE [3000],MS-DRG V38 (FY 2021) 305,31958.11,23968.58,2107,2107,31958.11,WMH Parent
DRG,MS305,Hypertension Without McC - PROVIDRS CARE NETWORK [80021],MS-DRG V38 (FY 2021) 305,31958.11,23968.58,37471.05,2107,31958.11,WMH Parent
DRG,MS306,Cardiac Congenital And Valvular Disorders With McC - AETNA [5000],MS-DRG V38 (FY 2021) 306,43838.25,32878.69,No Price History Available,13660,13660,WMH Parent
DRG,MS306,Cardiac Congenital And Valvular Disorders With McC - INTEGRATED HEALTH PLAN INC [80062],MS-DRG V38 (FY 2021) 306,43838.25,32878.69,No Price History Available,13660,13660,WMH Parent
DRG,MS306,Cardiac Congenital And Valvular Disorders With McC - CCA US MARSHALL [90024],MS-DRG V38 (FY 2021) 306,43838.25,32878.69,13660,13660,13660,WMH Parent
DRG,MS306,Cardiac Congenital And Valvular Disorders With McC - COMPCARE OZARKS COMM [80014],MS-DRG V38 (FY 2021) 306,43838.25,32878.69,No Price History Available,13660,13660,WMH Parent
DRG,MS306,Cardiac Congenital And Valvular Disorders With McC - PROVIDRS CARE NETWORK [80021],MS-DRG V38 (FY 2021) 306,43838.25,32878.69,No Price History Available,13660,13660,WMH Parent
DRG,MS306,Cardiac Congenital And Valvular Disorders With McC - BEECH STREET [80057],MS-DRG V38 (FY 2021) 306,43838.25,32878.69,No Price History Available,13660,13660,WMH Parent
DRG,MS306,Cardiac Congenital And Valvular Disorders With McC - BLUE CROSS BLUE SHIELD [4000],MS-DRG V38 (FY 2021) 306,43838.25,32878.69,No Price History Available,13660,13660,WMH Parent
DRG,MS307,Cardiac Congenital And Valvular Disorders Without McC - PROVIDRS CARE NETWORK [80021],MS-DRG V38 (FY 2021) 307,40697.15,30522.86,No Price History Available,32532.15,32532.15,WMH Parent
DRG,MS307,Cardiac Congenital And Valvular Disorders Without McC - AETNA [5000],MS-DRG V38 (FY 2021) 307,40697.15,30522.86,No Price History Available,32532.15,32532.15,WMH Parent
DRG,MS307,Cardiac Congenital And Valvular Disorders Without McC - HEALTH CHOICE NW MO PPO [80017],MS-DRG V38 (FY 2021) 307,40697.15,30522.86,No Price History Available,32532.15,32532.15,WMH Parent
DRG,MS307,Cardiac Congenital And Valvular Disorders Without McC - CCA US MARSHALL [90024],MS-DRG V38 (FY 2021) 307,40697.15,30522.86,No Price History Available,32532.15,32532.15,WMH Parent
DRG,MS307,Cardiac Congenital And Valvular Disorders Without McC - INTEGRATED HEALTH PLAN INC [80062],MS-DRG V38 (FY 2021) 307,40697.15,30522.86,No Price History Available,32532.15,32532.15,WMH Parent
DRG,MS307,Cardiac Congenital And Valvular Disorders Without McC - CORIZON [80015],MS-DRG V38 (FY 2021) 307,40697.15,30522.86,No Price History Available,32532.15,32532.15,WMH Parent
DRG,MS307,Cardiac Congenital And Valvular Disorders Without McC - HEALTHLINK HMO [80009],MS-DRG V38 (FY 2021) 307,40697.15,30522.86,No Price History Available,32532.15,32532.15,WMH Parent
DRG,MS307,Cardiac Congenital And Valvular Disorders Without McC - COMPCARE OZARKS COMM [80014],MS-DRG V38 (FY 2021) 307,40697.15,30522.86,No Price History Available,32532.15,32532.15,WMH Parent
DRG,MS307,Cardiac Congenital And Valvular Disorders Without McC - MEDICA EXCHANGE [80075],MS-DRG V38 (FY 2021) 307,40697.15,30522.86,No Price History Available,32532.15,32532.15,WMH Parent
DRG,MS307,Cardiac Congenital And Valvular Disorders Without McC - HUMANA [7500],MS-DRG V38 (FY 2021) 307,40697.15,30522.86,No Price History Available,32532.15,32532.15,WMH Parent
DRG,MS307,Cardiac Congenital And Valvular Disorders Without McC - BLUE CROSS BLUE SHIELD [4000],MS-DRG V38 (FY 2021) 307,40697.15,30522.86,32532.15,32532.15,32532.15,WMH Parent
DRG,MS307,Cardiac Congenital And Valvular Disorders Without McC - BEECH STREET [80057],MS-DRG V38 (FY 2021) 307,40697.15,30522.86,No Price History Available,32532.15,32532.15,WMH Parent
DRG,MS307,Cardiac Congenital And Valvular Disorders Without McC - UNITED HEALTHCARE [3000],MS-DRG V38 (FY 2021) 307,40697.15,30522.86,No Price History Available,32532.15,32532.15,WMH Parent
DRG,MS308,Cardiac Arrhythmia And Conduction Disorders With McC - BLUE CROSS BLUE SHIELD [4000],MS-DRG V38 (FY 2021) 308,43028.05,32271.04,30820.83,240.22,30820.83,WMH Parent
DRG,MS308,Cardiac Arrhythmia And Conduction Disorders With McC - COMPCARE OZARKS COMM [80014],MS-DRG V38 (FY 2021) 308,43028.05,32271.04,No Price History Available,240.22,30820.83,WMH Parent
DRG,MS308,Cardiac Arrhythmia And Conduction Disorders With McC - HUMANA [7500],MS-DRG V38 (FY 2021) 308,43028.05,32271.04,240.22,240.22,30820.83,WMH Parent
DRG,MS308,Cardiac Arrhythmia And Conduction Disorders With McC - CCA US MARSHALL [90024],MS-DRG V38 (FY 2021) 308,43028.05,32271.04,19124,240.22,30820.83,WMH Parent
DRG,MS308,Cardiac Arrhythmia And Conduction Disorders With McC - CORIZON [80015],MS-DRG V38 (FY 2021) 308,43028.05,32271.04,No Price History Available,240.22,30820.83,WMH Parent
DRG,MS308,Cardiac Arrhythmia And Conduction Disorders With McC - AETNA [5000],MS-DRG V38 (FY 2021) 308,43028.05,32271.04,18029.87,240.22,30820.83,WMH Parent
DRG,MS308,Cardiac Arrhythmia And Conduction Disorders With McC - PROVIDRS CARE NETWORK [80021],MS-DRG V38 (FY 2021) 308,43028.05,32271.04,No Price History Available,240.22,30820.83,WMH Parent
DRG,MS308,Cardiac Arrhythmia And Conduction Disorders With McC - HEALTHLINK HMO [80009],MS-DRG V38 (FY 2021) 308,43028.05,32271.04,No Price History Available,240.22,30820.83,WMH Parent
DRG,MS308,Cardiac Arrhythmia And Conduction Disorders With McC - UNITED HEALTHCARE [3000],MS-DRG V38 (FY 2021) 308,43028.05,32271.04,2107,240.22,30820.83,WMH Parent
DRG,MS308,Cardiac Arrhythmia And Conduction Disorders With McC - BEECH STREET [80057],MS-DRG V38 (FY 2021) 308,43028.05,32271.04,No Price History Available,240.22,30820.83,WMH Parent
DRG,MS308,Cardiac Arrhythmia And Conduction Disorders With McC - INTEGRATED HEALTH PLAN INC [80062],MS-DRG V38 (FY 2021) 308,43028.05,32271.04,No Price History Available,240.22,30820.83,WMH Parent
DRG,MS308,Cardiac Arrhythmia And Conduction Disorders With McC - MEDICA EXCHANGE [80075],MS-DRG V38 (FY 2021) 308,43028.05,32271.04,10928,240.22,30820.83,WMH Parent
DRG,MS308,Cardiac Arrhythmia And Conduction Disorders With McC - HEALTH CHOICE NW MO PPO [80017],MS-DRG V38 (FY 2021) 308,43028.05,32271.04,No Price History Available,240.22,30820.83,WMH Parent
DRG,MS309,Cardiac Arrhythmia And Conduction Disorders With Cc - BEECH STREET [80057],MS-DRG V38 (FY 2021) 309,28608.45,21456.34,18869.84,5464,21700.32,WMH Parent
DRG,MS309,Cardiac Arrhythmia And Conduction Disorders With Cc - HEALTH CHOICE NW MO PPO [80017],MS-DRG V38 (FY 2021) 309,28608.45,21456.34,20756.82,5464,21700.32,WMH Parent
DRG,MS309,Cardiac Arrhythmia And Conduction Disorders With Cc - MEDICA EXCHANGE [80075],MS-DRG V38 (FY 2021) 309,28608.45,21456.34,10294,5464,21700.32,WMH Parent
DRG,MS309,Cardiac Arrhythmia And Conduction Disorders With Cc - COMPCARE OZARKS COMM [80014],MS-DRG V38 (FY 2021) 309,28608.45,21456.34,18869.84,5464,21700.32,WMH Parent
DRG,MS309,Cardiac Arrhythmia And Conduction Disorders With Cc - PROVIDRS CARE NETWORK [80021],MS-DRG V38 (FY 2021) 309,28608.45,21456.34,21700.32,5464,21700.32,WMH Parent
DRG,MS309,Cardiac Arrhythmia And Conduction Disorders With Cc - HUMANA [7500],MS-DRG V38 (FY 2021) 309,28608.45,21456.34,No Price History Available,5464,21700.32,WMH Parent
DRG,MS309,Cardiac Arrhythmia And Conduction Disorders With Cc - HEALTHLINK HMO [80009],MS-DRG V38 (FY 2021) 309,28608.45,21456.34,20049.21,5464,21700.32,WMH Parent
DRG,MS309,Cardiac Arrhythmia And Conduction Disorders With Cc - AETNA [5000],MS-DRG V38 (FY 2021) 309,28608.45,21456.34,20182.11,5464,21700.32,WMH Parent
DRG,MS309,Cardiac Arrhythmia And Conduction Disorders With Cc - CORIZON [80015],MS-DRG V38 (FY 2021) 309,28608.45,21456.34,20049.21,5464,21700.32,WMH Parent
DRG,MS309,Cardiac Arrhythmia And Conduction Disorders With Cc - CCA US MARSHALL [90024],MS-DRG V38 (FY 2021) 309,28608.45,21456.34,5464,5464,21700.32,WMH Parent
DRG,MS310,Cardiac Arrhythmia And Conduction Disorders Without Cc/McC - COMPCARE OZARKS COMM [80014],MS-DRG V38 (FY 2021) 310,21626.65,16219.99,14679.16,2732,21626.65,WMH Parent
DRG,MS310,Cardiac Arrhythmia And Conduction Disorders Without Cc/McC - PROVIDRS CARE NETWORK [80021],MS-DRG V38 (FY 2021) 310,21626.65,16219.99,16287.09,2732,21626.65,WMH Parent
DRG,MS310,Cardiac Arrhythmia And Conduction Disorders Without Cc/McC - CCA US MARSHALL [90024],MS-DRG V38 (FY 2021) 310,21626.65,16219.99,2732,2732,21626.65,WMH Parent
DRG,MS310,Cardiac Arrhythmia And Conduction Disorders Without Cc/McC - AETNA [5000],MS-DRG V38 (FY 2021) 310,21626.65,16219.99,16016.51,2732,21626.65,WMH Parent
DRG,MS310,Cardiac Arrhythmia And Conduction Disorders Without Cc/McC - HUMANA [7500],MS-DRG V38 (FY 2021) 310,21626.65,16219.99,23788.42,2732,21626.65,WMH Parent
DRG,MS310,Cardiac Arrhythmia And Conduction Disorders Without Cc/McC - BLUE CROSS BLUE SHIELD [4000],MS-DRG V38 (FY 2021) 310,21626.65,16219.99,13793.51,2732,21626.65,WMH Parent
DRG,MS310,Cardiac Arrhythmia And Conduction Disorders Without Cc/McC - UNITED HEALTHCARE [3000],MS-DRG V38 (FY 2021) 310,21626.65,16219.99,4214,2732,21626.65,WMH Parent
DRG,MS310,Cardiac Arrhythmia And Conduction Disorders Without Cc/McC - BEECH STREET [80057],MS-DRG V38 (FY 2021) 310,21626.65,16219.99,14679.16,2732,21626.65,WMH Parent
DRG,MS310,Cardiac Arrhythmia And Conduction Disorders Without Cc/McC - INTEGRATED HEALTH PLAN INC [80062],MS-DRG V38 (FY 2021) 310,21626.65,16219.99,14679.16,2732,21626.65,WMH Parent
DRG,MS310,Cardiac Arrhythmia And Conduction Disorders Without Cc/McC - HEALTH CHOICE NW MO PPO [80017],MS-DRG V38 (FY 2021) 310,21626.65,16219.99,16147.08,2732,21626.65,WMH Parent
DRG,MS310,Cardiac Arrhythmia And Conduction Disorders Without Cc/McC - HEALTHLINK HMO [80009],MS-DRG V38 (FY 2021) 310,21626.65,16219.99,15548.36,2732,21626.65,WMH Parent
DRG,MS310,Cardiac Arrhythmia And Conduction Disorders Without Cc/McC - CORIZON [80015],MS-DRG V38 (FY 2021) 310,21626.65,16219.99,15057,2732,21626.65,WMH Parent
DRG,MS310,Cardiac Arrhythmia And Conduction Disorders Without Cc/McC - MEDICA EXCHANGE [80075],MS-DRG V38 (FY 2021) 310,21626.65,16219.99,5409.24,2732,21626.65,WMH Parent
DRG,MS311,Angina Pectoris - BLUE CROSS BLUE SHIELD [4000],MS-DRG V38 (FY 2021) 311,27318.36,20488.77,31009.7,31009.7,27318.36,WMH Parent
DRG,MS311,Angina Pectoris - HEALTHLINK HMO [80009],MS-DRG V38 (FY 2021) 311,27318.36,20488.77,No Price History Available,31009.7,27318.36,WMH Parent
DRG,MS311,Angina Pectoris - HUMANA [7500],MS-DRG V38 (FY 2021) 311,27318.36,20488.77,No Price History Available,31009.7,27318.36,WMH Parent
DRG,MS311,Angina Pectoris - INTEGRATED HEALTH PLAN INC [80062],MS-DRG V38 (FY 2021) 311,27318.36,20488.77,No Price History Available,31009.7,27318.36,WMH Parent
DRG,MS311,Angina Pectoris - UNITED HEALTHCARE [3000],MS-DRG V38 (FY 2021) 311,27318.36,20488.77,No Price History Available,31009.7,27318.36,WMH Parent
DRG,MS311,Angina Pectoris - AETNA [5000],MS-DRG V38 (FY 2021) 311,27318.36,20488.77,No Price History Available,31009.7,27318.36,WMH Parent
DRG,MS311,Angina Pectoris - COMPCARE OZARKS COMM [80014],MS-DRG V38 (FY 2021) 311,27318.36,20488.77,No Price History Available,31009.7,27318.36,WMH Parent
DRG,MS311,Angina Pectoris - CCA US MARSHALL [90024],MS-DRG V38 (FY 2021) 311,27318.36,20488.77,No Price History Available,31009.7,27318.36,WMH Parent
DRG,MS312,Syncope And Collapse - PROVIDRS CARE NETWORK [80021],MS-DRG V38 (FY 2021) 312,38488.7,28866.53,26238.8,2732,37147.72,WMH Parent
DRG,MS312,Syncope And Collapse - BLUE CROSS BLUE SHIELD [4000],MS-DRG V38 (FY 2021) 312,38488.7,28866.53,19638.38,2732,37147.72,WMH Parent
DRG,MS312,Syncope And Collapse - AETNA [5000],MS-DRG V38 (FY 2021) 312,38488.7,28866.53,37147.72,2732,37147.72,WMH Parent
DRG,MS312,Syncope And Collapse - HUMANA [7500],MS-DRG V38 (FY 2021) 312,38488.7,28866.53,No Price History Available,2732,37147.72,WMH Parent
DRG,MS312,Syncope And Collapse - MEDICA EXCHANGE [80075],MS-DRG V38 (FY 2021) 312,38488.7,28866.53,2732,2732,37147.72,WMH Parent
DRG,MS312,Syncope And Collapse - HEALTH CHOICE NW MO PPO [80017],MS-DRG V38 (FY 2021) 312,38488.7,28866.53,25097.97,2732,37147.72,WMH Parent
DRG,MS312,Syncope And Collapse - CCA US MARSHALL [90024],MS-DRG V38 (FY 2021) 312,38488.7,28866.53,2732,2732,37147.72,WMH Parent
DRG,MS312,Syncope And Collapse - UNITED HEALTHCARE [3000],MS-DRG V38 (FY 2021) 312,38488.7,28866.53,4214,2732,37147.72,WMH Parent
DRG,MS312,Syncope And Collapse - CORIZON [80015],MS-DRG V38 (FY 2021) 312,38488.7,28866.53,24242.37,2732,37147.72,WMH Parent
DRG,MS312,Syncope And Collapse - HEALTHLINK HMO [80009],MS-DRG V38 (FY 2021) 312,38488.7,28866.53,24242.37,2732,37147.72,WMH Parent
DRG,MS313,Chest Pain - HUMANA [7500],MS-DRG V38 (FY 2021) 313,29708.05,22281.04,40603.5,4214,29708.05,WMH Parent
DRG,MS313,Chest Pain - HEALTH CHOICE NW MO PPO [80017],MS-DRG V38 (FY 2021) 313,29708.05,22281.04,14186.88,4214,29708.05,WMH Parent
DRG,MS313,Chest Pain - MEDICA EXCHANGE [80075],MS-DRG V38 (FY 2021) 313,29708.05,22281.04,10294,4214,29708.05,WMH Parent
